USERID,SHOPID,ARRIVAL_TIME
310.000,6638.000,20140816175951
683.000,6638.000,20140816170110
683.000,6638.000,20140816103559
392.000,6662.000,20140816110756
1477.000,6662.000,20140816103926
1494.000,6662.000,20140816134756
1622.000,6662.000,20140816131230
2422.000,6662.000,20140809152457
479.000,6662.000,20140809162706
1222.000,6670.000,20140809125547
1222.000,6670.000,20140809154117
1665.000,6670.000,20140816105740
2383.000,6701.000,20140816185004
2895.000,6738.000,20140809120802
507.000,6738.000,20140816193802
473.000,6738.000,20140816170337
507.000,6738.000,20140816144010
2895.000,6738.000,20140809142624
1621.000,7068.000,20140816165818
1735.000,7068.000,20140816144350
2422.000,7068.000,20140809131117
1424.000,7077.000,20140816191255
1767.000,7095.000,20140816152217
1455.000,7095.000,20140816180452
2827.000,7141.000,20140816110750
2827.000,7141.000,20140809182008
915.000,7141.000,20140816180914
915.000,7141.000,20140816104850
2739.000,7155.000,20140809110400
976.000,7155.000,20140809132505
1665.000,7155.000,20140809172607
1222.000,7155.000,20140809102422
1630.000,7163.000,20140816150503
1554.000,7163.000,20140816121911
1554.000,7163.000,20140816144736
1554.000,7163.000,20140816180123
2022.000,7163.000,20140809112415
2756.000,7194.000,20140816163853
1732.000,7194.000,20140816101208
1222.000,7196.000,20140816190941
1732.000,7215.000,20140809142027
1557.000,7229.000,20140809163135
2149.000,7229.000,20140816152131
1429.000,7231.000,20140816135941
976.000,7231.000,20140809110402
976.000,7231.000,20140809174212
1359.000,7231.000,20140809194818
765.000,7231.000,20140816161743
1359.000,7231.000,20140809105622
2215.000,7231.000,20140809155908
677.000,7243.000,20140809100436
287.000,7243.000,20140809151658
1386.000,7243.000,20140816101011
85.000,7244.000,20140809122117
683.000,7247.000,20140816181833
1277.000,7247.000,20140816170329
25.000,7273.000,20140816141946
1633.000,7273.000,20140809165555
336.000,7275.000,20140809120454
431.000,7275.000,20140816190512
426.000,7275.000,20140816160944
94.000,7287.000,20140809160955
371.000,7300.000,20140816143913
822.000,7300.000,20140816152707
1130.000,7300.000,20140809145028
1510.000,7302.000,20140816170917
535.000,7302.000,20140816134614
520.000,7304.000,20140809104311
412.000,7304.000,20140816164644
664.000,7304.000,20140816100254
664.000,7304.000,20140816110625
701.000,7304.000,20140816115221
1513.000,7310.000,20140809182217
1923.000,7310.000,20140816121514
2164.000,7310.000,20140809145015
979.000,7312.000,20140809114649
822.000,7315.000,20140816141240
407.000,7315.000,20140809114907
1052.000,7315.000,20140816110746
908.000,7318.000,20140816171539
360.000,7318.000,20140809121814
2323.000,7318.000,20140816171205
2323.000,7318.000,20140816104821
336.000,7318.000,20140809140713
2611.000,7318.000,20140816184537
2689.000,7318.000,20140816115807
1825.000,7329.000,20140816145051
994.000,7342.000,20140809103502
1522.000,7342.000,20140809113516
1924.000,7342.000,20140816163854
778.000,7350.000,20140816112623
2720.000,7350.000,20140809105911
2720.000,7350.000,20140809121035
2720.000,7350.000,20140816181350
2.000,7352.000,20140809185936
24.000,7352.000,20140816165329
1387.000,7352.000,20140816175305
1838.000,7352.000,20140816111958
1840.000,7352.000,20140816133745
2640.000,7352.000,20140816175545
1056.000,7352.000,20140816151049
1107.000,7352.000,20140816110515
1177.000,7352.000,20140816160049
739.000,7352.000,20140816194305
2452.000,7352.000,20140816101414
2681.000,7352.000,20140816111751
2640.000,7352.000,20140809144055
1972.000,7356.000,20140816101653
1827.000,7356.000,20140809182318
547.000,7356.000,20140816194918
734.000,7360.000,20140816181945
734.000,7360.000,20140816133832
734.000,7360.000,20140816113232
734.000,7360.000,20140816101307
2.000,7363.000,20140816121417
1218.000,7363.000,20140816132542
2.000,7363.000,20140816114820
2583.000,7364.000,20140809183432
1448.000,7364.000,20140809115004
1149.000,7399.000,20140809145749
695.000,7483.000,20140816184310
695.000,7483.000,20140816124417
1529.000,7510.000,20140809150928
391.000,7510.000,20140809113429
428.000,7722.000,20140816133234
2542.000,7786.000,20140809191005
2748.000,7786.000,20140809122459
2831.000,7786.000,20140816195401
349.000,7786.000,20140816164222
2617.000,7786.000,20140816103545
1640.000,7786.000,20140816161320
2747.000,7786.000,20140816125052
2747.000,7786.000,20140816190454
2542.000,7786.000,20140809110637
2686.000,7786.000,20140816194511
1328.000,7855.000,20140816130837
244.000,7896.000,20140816173517
244.000,7896.000,20140816180206
244.000,7896.000,20140809174254
244.000,7896.000,20140816191150
1760.000,7896.000,20140816144254
2656.000,7897.000,20140816143752
17.000,7902.000,20140809153905
803.000,7902.000,20140816142406
770.000,7902.000,20140816181235
165.000,7910.000,20140809182630
1894.000,7913.000,20140816185121
244.000,7924.000,20140809193800
92.000,7924.000,20140816123909
1588.000,7932.000,20140809194027
1655.000,7935.000,20140816105258
1461.000,7946.000,20140809134118
426.000,7949.000,20140816184813
360.000,7949.000,20140809190059
360.000,7949.000,20140816174143
1530.000,7949.000,20140816105800
1530.000,7949.000,20140816120801
5.000,7950.000,20140816184339
1851.000,7955.000,20140816113517
620.000,7955.000,20140816184053
1102.000,7955.000,20140816143514
80.000,7955.000,20140809153554
1052.000,7955.000,20140809141351
767.000,7955.000,20140816121728
1404.000,7955.000,20140809183559
2104.000,7955.000,20140816115459
1825.000,7961.000,20140816101214
1550.000,7967.000,20140816175226
979.000,7967.000,20140809150045
1256.000,7978.000,20140809113057
2083.000,7978.000,20140809170121
1166.000,7980.000,20140809104022
475.000,7980.000,20140816105326
31.000,7981.000,20140809135307
162.000,7981.000,20140816102046
182.000,7987.000,20140809121531
224.000,7987.000,20140816151553
475.000,7996.000,20140816115244
475.000,7996.000,20140816131524
475.000,7996.000,20140816144819
2551.000,7996.000,20140816123706
2551.000,7996.000,20140816130842
475.000,7996.000,20140816173227
475.000,7996.000,20140816160432
1798.000,8005.000,20140816145848
1887.000,8005.000,20140816151731
806.000,8012.000,20140816153954
2827.000,8015.000,20140816190328
1951.000,8015.000,20140816164918
2216.000,8015.000,20140809143230
2216.000,8015.000,20140809152809
2760.000,8015.000,20140816180555
1652.000,8031.000,20140816163549
202.000,8034.000,20140816162327
1006.000,8042.000,20140816135140
1698.000,8042.000,20140816122710
653.000,8066.000,20140816182723
1824.000,8066.000,20140816111539
221.000,8066.000,20140816143601
784.000,8066.000,20140816104039
892.000,8066.000,20140816105029
1037.000,8066.000,20140816113410
1037.000,8066.000,20140816120646
711.000,8066.000,20140816150550
1185.000,8066.000,20140816113058
1185.000,8066.000,20140816125256
1734.000,8066.000,20140816102700
1734.000,8066.000,20140816144335
1734.000,8066.000,20140816183102
1495.000,8066.000,20140816152503
1814.000,8066.000,20140816150205
2492.000,8066.000,20140816174259
2492.000,8066.000,20140816190230
1644.000,8066.000,20140809132124
1824.000,8066.000,20140809132558
1922.000,8066.000,20140809105330
2529.000,8066.000,20140809125901
2839.000,8066.000,20140809192830
2642.000,8066.000,20140809192048
126.000,8066.000,20140809190205
653.000,8066.000,20140809130953
653.000,8066.000,20140809144122
1328.000,8100.000,20140816121554
1381.000,8134.000,20140816101217
936.000,8429.000,20140809151119
936.000,8429.000,20140809185307
936.000,8429.000,20140809131919
1089.000,8459.000,20140816160756
2614.000,8467.000,20140816100956
338.000,8506.000,20140809103100
1656.000,8506.000,20140809173317
338.000,8506.000,20140809130829
1583.000,8696.000,20140816144302
1583.000,8696.000,20140816171812
1583.000,8696.000,20140816110503
2651.000,8697.000,20140816102909
272.000,8697.000,20140816125558
1239.000,8697.000,20140816103553
2165.000,8709.000,20140816154340
1506.000,8723.000,20140816183656
542.000,8723.000,20140816182423
1526.000,8723.000,20140809155556
2347.000,8726.000,20140816135732
2769.000,8731.000,20140809131530
2769.000,8731.000,20140809112424
2431.000,8731.000,20140809112554
2769.000,8731.000,20140809123513
2431.000,8731.000,20140816101552
269.000,8731.000,20140809183851
1303.000,8734.000,20140816190500
1119.000,8775.000,20140816132238
1793.000,8794.000,20140816165429
1458.000,8812.000,20140816183604
1583.000,8822.000,20140816184311
1793.000,8822.000,20140816175317
1580.000,8838.000,20140809181613
1489.000,8838.000,20140816181712
805.000,8840.000,20140816165746
2060.000,8842.000,20140809142108
2340.000,8860.000,20140816144542
2340.000,8860.000,20140816192635
1188.000,8860.000,20140816115252
1188.000,8860.000,20140816130647
1415.000,8860.000,20140816182316
1390.000,8860.000,20140816111111
1390.000,8860.000,20140816154428
1390.000,8860.000,20140816193622
1348.000,8860.000,20140816114914
1698.000,8860.000,20140816105301
1163.000,8860.000,20140816152927
1418.000,8860.000,20140816133102
1005.000,8860.000,20140816122005
1005.000,8860.000,20140816153055
1005.000,8860.000,20140816161804
1005.000,8860.000,20140816170601
224.000,8860.000,20140816194841
402.000,8860.000,20140816112030
844.000,8860.000,20140816115004
1481.000,8860.000,20140816103757
1481.000,8860.000,20140816153443
1481.000,8860.000,20140816180024
1831.000,8860.000,20140816104718
2317.000,8860.000,20140816100416
2839.000,8860.000,20140816121636
504.000,8860.000,20140816150731
1290.000,8860.000,20140816120040
784.000,8860.000,20140809174132
855.000,8860.000,20140809143013
293.000,8860.000,20140809144602
293.000,8860.000,20140809194112
224.000,8860.000,20140809112558
83.000,8860.000,20140809174906
653.000,8860.000,20140809191119
1985.000,8860.000,20140809165658
1985.000,8860.000,20140809172428
1922.000,8860.000,20140809192112
2432.000,8860.000,20140809104013
2369.000,8860.000,20140809160358
2267.000,8860.000,20140809105344
2839.000,8860.000,20140809160550
2812.000,8860.000,20140809135808
1328.000,8860.000,20140809122542
1985.000,8860.000,20140809140745
1835.000,8860.000,20140816111034
1835.000,8860.000,20140816125836
1835.000,8860.000,20140816130525
1835.000,8860.000,20140816164545
1835.000,8860.000,20140816175907
2370.000,8860.000,20140816120334
2367.000,8860.000,20140816100352
2367.000,8860.000,20140816123911
2367.000,8860.000,20140816143401
2367.000,8860.000,20140816161346
2468.000,8860.000,20140816163400
2340.000,8860.000,20140816123100
1163.000,8872.000,20140809121705
1922.000,8872.000,20140816190856
341.000,8872.000,20140816173656
1922.000,8872.000,20140816142550
486.000,8887.000,20140816151208
1615.000,8888.000,20140816163809
295.000,8888.000,20140809122625
295.000,8888.000,20140809171757
295.000,8888.000,20140816165319
2008.000,8888.000,20140816163518
2642.000,8889.000,20140809183426
784.000,8912.000,20140809150504
2839.000,8912.000,20140816113255
1451.000,8931.000,20140816170705
1502.000,8944.000,20140809111325
1322.000,8944.000,20140809134729
190.000,8949.000,20140816165306
2135.000,8949.000,20140816115548
190.000,8949.000,20140816151331
2080.000,8972.000,20140809165531
269.000,8972.000,20140809152433
269.000,8972.000,20140809114242
648.000,8972.000,20140816162604
1549.000,8972.000,20140816161356
1147.000,8972.000,20140816185502
1147.000,8972.000,20140816130648
2340.000,8972.000,20140816164811
1615.000,8972.000,20140809135546
806.000,8977.000,20140816122008
1859.000,8978.000,20140809102816
1537.000,8978.000,20140809163638
2599.000,8978.000,20140809102848
1859.000,8978.000,20140809162721
636.000,8980.000,20140816100147
1915.000,8986.000,20140809191815
716.000,8996.000,20140816141322
1827.000,8996.000,20140809124600
1111.000,9006.000,20140809152400
1111.000,9006.000,20140809160733
1111.000,9006.000,20140809132501
246.000,9011.000,20140816182220
1109.000,9011.000,20140816181842
410.000,9011.000,20140816112527
2839.000,9015.000,20140816180127
2642.000,9020.000,20140809143509
1607.000,9023.000,20140816180623
2827.000,9023.000,20140816174116
2027.000,9026.000,20140809123815
2027.000,9026.000,20140809135640
1626.000,9026.000,20140816122558
2128.000,9026.000,20140809152034
1254.000,9026.000,20140816150351
1097.000,9027.000,20140816155008
2137.000,9027.000,20140816152801
1877.000,9034.000,20140816103422
1976.000,9034.000,20140816135219
2728.000,9034.000,20140816134535
1799.000,9035.000,20140816123541
94.000,9039.000,20140809174146
2869.000,9041.000,20140816123643
2656.000,9042.000,20140816105814
1216.000,9043.000,20140816142738
145.000,9043.000,20140809143004
1237.000,9043.000,20140809162633
2715.000,9049.000,20140816181109
1412.000,9049.000,20140816142237
1412.000,9049.000,20140816111326
709.000,9049.000,20140809122708
1087.000,9049.000,20140809191637
1834.000,9050.000,20140816162524
1745.000,9057.000,20140809195755
2304.000,9057.000,20140816142446
1448.000,9057.000,20140816180525
1745.000,9057.000,20140816125853
346.000,9059.000,20140816182147
1205.000,9060.000,20140809114502
835.000,9060.000,20140816135745
1853.000,9064.000,20140809131150
1616.000,9067.000,20140816191044
1103.000,9069.000,20140816150146
708.000,9069.000,20140809163242
2869.000,9072.000,20140816145637
2096.000,9072.000,20140809112056
1068.000,9072.000,20140816103715
2827.000,9072.000,20140816181721
2611.000,9072.000,20140816114558
45.000,9072.000,20140809153835
2869.000,9072.000,20140809145201
2323.000,9076.000,20140816143347
2749.000,9077.000,20140809120129
2052.000,9081.000,20140816164309
2435.000,9081.000,20140816132145
987.000,9082.000,20140809182102
925.000,9082.000,20140809181458
466.000,9082.000,20140809124157
1256.000,9086.000,20140809101523
2604.000,9086.000,20140816180315
759.000,9086.000,20140809155549
2603.000,9086.000,20140809135512
520.000,9089.000,20140816172109
2656.000,9089.000,20140816180259
1082.000,9089.000,20140816144027
1182.000,9089.000,20140816180953
1210.000,9089.000,20140816182129
1799.000,9089.000,20140816114913
1078.000,9089.000,20140816111222
778.000,9089.000,20140816160851
2720.000,9089.000,20140809170821
974.000,9090.000,20140816141752
898.000,9090.000,20140816153942
2555.000,9093.000,20140816113042
1469.000,9093.000,20140816101328
153.000,9093.000,20140809183102
24.000,9095.000,20140816140251
1588.000,9095.000,20140809154108
2420.000,9095.000,20140816161215
2250.000,9095.000,20140816140322
1199.000,9095.000,20140816142036
1540.000,9095.000,20140816170651
1891.000,9095.000,20140816134801
901.000,9095.000,20140816121955
775.000,9095.000,20140816182812
2601.000,9095.000,20140816113347
2601.000,9095.000,20140816185126
2601.000,9095.000,20140816193325
877.000,9095.000,20140816153934
1644.000,9095.000,20140816111521
1951.000,9095.000,20140816155811
24.000,9095.000,20140809113225
417.000,9095.000,20140809104201
2601.000,9095.000,20140809110531
1374.000,9096.000,20140816183805
2256.000,9096.000,20140816143431
512.000,9096.000,20140809111809
2256.000,9096.000,20140809125255
431.000,9102.000,20140809132336
1538.000,9102.000,20140816141915
2833.000,9102.000,20140816163841
1099.000,9104.000,20140816162733
1624.000,9104.000,20140816135212
2436.000,9104.000,20140816160347
1891.000,9104.000,20140816120708
1891.000,9104.000,20140816150335
2783.000,9110.000,20140816125025
857.000,9110.000,20140816101801
857.000,9110.000,20140816151030
857.000,9110.000,20140816180618
857.000,9110.000,20140816192649
1047.000,9112.000,20140816183800
656.000,9114.000,20140816160120
2824.000,9114.000,20140816132509
2824.000,9114.000,20140816191102
778.000,9114.000,20140816171210
1358.000,9114.000,20140809110316
17.000,9114.000,20140809125249
279.000,9116.000,20140816104856
1118.000,9116.000,20140816104256
1118.000,9116.000,20140816124042
2741.000,9119.000,20140816160846
1543.000,9119.000,20140816120708
468.000,9120.000,20140809164846
2873.000,9120.000,20140816153507
197.000,9121.000,20140816190244
732.000,9121.000,20140816101514
1908.000,9124.000,20140816185918
2385.000,9124.000,20140816133825
553.000,9124.000,20140809112442
2385.000,9124.000,20140809194010
545.000,9124.000,20140816153556
545.000,9124.000,20140816171149
708.000,9124.000,20140809170626
186.000,9124.000,20140809180339
1915.000,9127.000,20140809144442
2382.000,9127.000,20140816180943
999.000,9127.000,20140809162317
275.000,9127.000,20140809103515
8.000,9130.000,20140816103743
432.000,9130.000,20140816105303
417.000,9130.000,20140816140656
1598.000,9130.000,20140816182108
414.000,9130.000,20140809111135
1904.000,9130.000,20140809113705
2675.000,9130.000,20140816125643
1172.000,9130.000,20140809173232
2264.000,9130.000,20140816110515
2264.000,9130.000,20140816150747
2250.000,9130.000,20140816162230
2319.000,9134.000,20140809165556
2319.000,9135.000,20140816172958
519.000,9139.000,20140816104430
426.000,9139.000,20140816123623
426.000,9139.000,20140809152144
2737.000,9139.000,20140809110416
1461.000,9139.000,20140809153600
1670.000,9139.000,20140809141229
2323.000,9139.000,20140816162327
843.000,9139.000,20140809140428
2351.000,9142.000,20140816180439
459.000,9143.000,20140816175443
1617.000,9143.000,20140816161306
2467.000,9143.000,20140816133516
1482.000,9143.000,20140809105928
1082.000,9146.000,20140816124405
1082.000,9146.000,20140816134648
420.000,9147.000,20140816174345
2201.000,9147.000,20140816162551
1221.000,9147.000,20140809100306
168.000,9147.000,20140809105928
3.000,9149.000,20140816174505
178.000,9149.000,20140809190945
994.000,9149.000,20140809162500
1617.000,9151.000,20140816155748
499.000,9151.000,20140816105835
459.000,9151.000,20140816141330
182.000,9151.000,20140809162959
725.000,9151.000,20140816100618
1044.000,9151.000,20140816124555
1284.000,9151.000,20140816155652
2636.000,9151.000,20140816145346
2818.000,9151.000,20140816145519
1284.000,9151.000,20140809133706
67.000,9151.000,20140816183252
384.000,9152.000,20140816113716
2435.000,9155.000,20140809115942
550.000,9155.000,20140809132020
2752.000,9163.000,20140816192857
512.000,9163.000,20140816180111
497.000,9164.000,20140816131220
1094.000,9164.000,20140816153840
2696.000,9164.000,20140816131905
182.000,9164.000,20140809110734
2294.000,9164.000,20140816145936
497.000,9164.000,20140816110357
497.000,9164.000,20140816105021
497.000,9164.000,20140816124702
1216.000,9165.000,20140809103325
5.000,9165.000,20140816112153
2869.000,9165.000,20140816105658
644.000,9165.000,20140816162113
4.000,9165.000,20140816113848
2214.000,9170.000,20140809163127
1445.000,9170.000,20140809134745
2628.000,9170.000,20140816102058
1205.000,9170.000,20140816184506
1166.000,9170.000,20140816163001
413.000,9170.000,20140809153937
447.000,9173.000,20140816152451
2438.000,9175.000,20140816145849
813.000,9175.000,20140809143049
813.000,9175.000,20140809130738
2145.000,9175.000,20140816120255
2444.000,9180.000,20140809152627
994.000,9183.000,20140816154407
240.000,9183.000,20140809155112
819.000,9187.000,20140809160444
2535.000,9187.000,20140809190649
1963.000,9187.000,20140809181755
2765.000,9187.000,20140816120225
1357.000,9187.000,20140816154100
819.000,9187.000,20140816122420
1632.000,9187.000,20140816122000
595.000,9188.000,20140816152509
2634.000,9189.000,20140809141154
513.000,9194.000,20140809130707
513.000,9194.000,20140809143724
513.000,9194.000,20140809162119
513.000,9194.000,20140809175327
513.000,9194.000,20140809183332
513.000,9194.000,20140809194048
513.000,9194.000,20140809121435
513.000,9194.000,20140809114022
513.000,9194.000,20140809102317
513.000,9194.000,20140816193612
513.000,9194.000,20140816101434
513.000,9194.000,20140816124429
513.000,9194.000,20140816131135
513.000,9194.000,20140816182836
1086.000,9198.000,20140809145240
1785.000,9200.000,20140816143136
2144.000,9200.000,20140816184441
2471.000,9200.000,20140816122719
1785.000,9200.000,20140809102338
1785.000,9200.000,20140809172254
2800.000,9201.000,20140816143204
2800.000,9201.000,20140816165419
2800.000,9201.000,20140816190530
2276.000,9207.000,20140816150747
2628.000,9207.000,20140816110758
2466.000,9210.000,20140816125918
330.000,9211.000,20140816192945
822.000,9211.000,20140809124316
2759.000,9219.000,20140809115331
1874.000,9219.000,20140816140843
2645.000,9222.000,20140809123828
1461.000,9222.000,20140809113114
1161.000,9223.000,20140816113501
1161.000,9223.000,20140816120329
1247.000,9223.000,20140809192636
775.000,9225.000,20140816194813
774.000,9225.000,20140816101415
1014.000,9225.000,20140816164500
1535.000,9225.000,20140816134439
512.000,9225.000,20140816130750
639.000,9225.000,20140809194301
2759.000,9225.000,20140809150909
1302.000,9228.000,20140816185356
1302.000,9228.000,20140816192342
1486.000,9228.000,20140816173604
1383.000,9235.000,20140809104029
1383.000,9235.000,20140809140859
1698.000,9241.000,20140816132355
725.000,9241.000,20140816113219
1879.000,9241.000,20140816123007
237.000,9241.000,20140809190948
2741.000,9241.000,20140809164259
1278.000,9250.000,20140816115206
545.000,9250.000,20140816135938
2237.000,9250.000,20140816193854
809.000,9251.000,20140816104303
809.000,9251.000,20140816134308
925.000,9256.000,20140809141819
8.000,9256.000,20140809190154
592.000,9256.000,20140809132026
1086.000,9258.000,20140816110315
1088.000,9258.000,20140809194308
1177.000,9259.000,20140816191439
901.000,9259.000,20140816130620
2626.000,9259.000,20140816164835
2626.000,9259.000,20140816182513
636.000,9259.000,20140816134453
417.000,9259.000,20140816112916
1256.000,9259.000,20140816181003
2626.000,9259.000,20140809173434
1172.000,9259.000,20140809162232
746.000,9263.000,20140809140711
1140.000,9266.000,20140816154703
811.000,9270.000,20140809131441
2802.000,9270.000,20140809120840
2164.000,9271.000,20140816144225
2535.000,9271.000,20140816161203
1600.000,9271.000,20140809163912
2009.000,9273.000,20140816102246
447.000,9273.000,20140816162118
198.000,9273.000,20140809133751
2296.000,9274.000,20140816140444
2435.000,9274.000,20140809150657
1083.000,9277.000,20140809115226
1083.000,9277.000,20140809194345
1951.000,9279.000,20140816144958
723.000,9279.000,20140816150227
360.000,9280.000,20140809171854
371.000,9280.000,20140809182112
2761.000,9280.000,20140816181404
371.000,9280.000,20140809143832
371.000,9280.000,20140809131656
371.000,9280.000,20140809100809
371.000,9280.000,20140816164516
371.000,9280.000,20140816103654
736.000,9285.000,20140816100906
1068.000,9289.000,20140816113514
636.000,9289.000,20140816150652
871.000,9290.000,20140816101303
871.000,9290.000,20140816193032
1538.000,9290.000,20140816163324
835.000,9290.000,20140816173511
2695.000,9290.000,20140809150450
1538.000,9290.000,20140816134610
1522.000,9291.000,20140816131551
56.000,9291.000,20140809190833
2402.000,9292.000,20140816124716
624.000,9292.000,20140816145602
694.000,9292.000,20140816113725
2873.000,9296.000,20140816125000
1212.000,9296.000,20140816130323
475.000,9299.000,20140816192027
1599.000,9303.000,20140816172640
800.000,9303.000,20140816143335
797.000,9303.000,20140816172432
301.000,9303.000,20140809110624
2100.000,9303.000,20140809103634
431.000,9303.000,20140816115113
2438.000,9303.000,20140816124609
751.000,9303.000,20140816125427
1177.000,9303.000,20140816151149
1425.000,9303.000,20140816143115
449.000,9303.000,20140816172725
1503.000,9312.000,20140809170503
2599.000,9312.000,20140809151427
178.000,9315.000,20140816183644
422.000,9318.000,20140816105201
1632.000,9325.000,20140816144208
1798.000,9332.000,20140816164313
2681.000,9332.000,20140816182454
2398.000,9332.000,20140816175854
2518.000,9332.000,20140809112340
1827.000,9332.000,20140809140241
436.000,9332.000,20140809173641
147.000,9332.000,20140809125642
2414.000,9332.000,20140809175539
568.000,9332.000,20140816123602
876.000,9332.000,20140816111319
1658.000,9334.000,20140809173359
723.000,9337.000,20140816143310
866.000,9337.000,20140809192153
5.000,9337.000,20140816101800
2590.000,9337.000,20140816122449
67.000,9340.000,20140816145946
1925.000,9435.000,20140816103111
1925.000,9435.000,20140816185913
1920.000,9435.000,20140816150433
1920.000,9435.000,20140816123257
786.000,9450.000,20140809153917
492.000,9450.000,20140816165841
33.000,9450.000,20140816175259
2244.000,9450.000,20140816193426
1981.000,9457.000,20140809193443
1981.000,9457.000,20140809185845
90.000,9467.000,20140816190601
1800.000,9467.000,20140809171909
1512.000,9467.000,20140809142634
86.000,9467.000,20140809113450
428.000,9467.000,20140816165346
137.000,9515.000,20140816165733
1232.000,9515.000,20140809143448
2157.000,9515.000,20140816114745
582.000,9519.000,20140816151835
582.000,9519.000,20140816175524
1568.000,9519.000,20140809100832
2224.000,9519.000,20140809112029
90.000,9524.000,20140809194504
2262.000,9553.000,20140816152146
88.000,9553.000,20140809123325
1902.000,9553.000,20140816162328
2361.000,9553.000,20140809133623
2685.000,9567.000,20140816170304
503.000,9567.000,20140816150932
1157.000,9573.000,20140816144358
1015.000,9588.000,20140816104322
88.000,9596.000,20140809173851
88.000,9596.000,20140816101338
88.000,9596.000,20140816145056
88.000,9596.000,20140816155234
88.000,9596.000,20140809151807
1804.000,9596.000,20140816114751
1804.000,9596.000,20140816175947
1804.000,9596.000,20140809120302
1146.000,9596.000,20140809195327
2440.000,9596.000,20140816192553
88.000,9596.000,20140809145710
1804.000,9596.000,20140809170913
1804.000,9596.000,20140809160643
1804.000,9596.000,20140809153128
2440.000,9596.000,20140809142048
1804.000,9596.000,20140809133404
1804.000,9596.000,20140809141459
1487.000,9604.000,20140816130116
776.000,9627.000,20140816172021
776.000,9627.000,20140816185318
233.000,9646.000,20140816101935
2162.000,9647.000,20140809152558
2162.000,9647.000,20140809104516
1238.000,9652.000,20140809135311
1238.000,9652.000,20140809114606
743.000,9652.000,20140809174854
743.000,9652.000,20140809145529
743.000,9652.000,20140809135946
743.000,9652.000,20140809110525
746.000,9652.000,20140809182604
1217.000,9652.000,20140816130455
1868.000,9652.000,20140816183013
1868.000,9652.000,20140816175515
1868.000,9652.000,20140816152016
883.000,9652.000,20140816162130
883.000,9652.000,20140816144338
1784.000,9652.000,20140809191922
48.000,9657.000,20140809112300
785.000,9662.000,20140816185553
1292.000,9662.000,20140816175824
785.000,9662.000,20140809130238
2391.000,9687.000,20140809181348
548.000,9719.000,20140809143611
1827.000,9777.000,20140809112447
908.000,9777.000,20140816165214
2276.000,9788.000,20140816193412
139.000,9788.000,20140816135458
518.000,9788.000,20140816113920
518.000,9788.000,20140809175720
1624.000,9802.000,20140809141014
1624.000,9802.000,20140809133322
1707.000,9824.000,20140816162919
1384.000,9824.000,20140816155322
439.000,9843.000,20140816125445
7.000,9845.000,20140816191555
2349.000,9845.000,20140809105711
268.000,9845.000,20140809130427
1961.000,9855.000,20140809165744
2449.000,9858.000,20140816193458
937.000,9858.000,20140816180142
937.000,9858.000,20140816143341
2490.000,9858.000,20140816183141
2490.000,9858.000,20140816131742
2489.000,9858.000,20140816102820
2748.000,9858.000,20140809131310
2773.000,9866.000,20140809120244
2748.000,9866.000,20140809103030
2565.000,9866.000,20140809125119
2344.000,9866.000,20140816113135
439.000,9871.000,20140816174835
2858.000,9872.000,20140809131749
2858.000,9872.000,20140809183933
2858.000,9872.000,20140809140744
686.000,9872.000,20140816124939
2858.000,9872.000,20140816130510
760.000,9880.000,20140809141125
1167.000,9900.000,20140809161627
2464.000,9900.000,20140816135540
937.000,9900.000,20140816160153
940.000,9900.000,20140816174703
940.000,9900.000,20140816135938
1447.000,9900.000,20140816170826
1447.000,9900.000,20140809175236
2686.000,9900.000,20140816111645
2578.000,9900.000,20140816195340
1865.000,9900.000,20140816151308
1114.000,9915.000,20140816114049
2910.000,9917.000,20140816160524
2241.000,9922.000,20140816100734
2261.000,9922.000,20140816124417
439.000,9924.000,20140816103205
486.000,9952.000,20140816161543
2419.000,10087.000,20140816171757
2526.000,10329.000,20140816124136
2774.000,10374.000,20140809114731
2774.000,10375.000,20140809130935
538.000,10382.000,20140816154922
536.000,10382.000,20140816110944
536.000,10382.000,20140816133139
575.000,10382.000,20140816100108
575.000,10382.000,20140816123638
575.000,10382.000,20140816160326
1289.000,10382.000,20140816153306
1981.000,10395.000,20140816155817
1242.000,10406.000,20140816141630
2648.000,10408.000,20140809102527
1462.000,10413.000,20140809135143
1225.000,10431.000,20140816122534
973.000,10437.000,20140809124626
1029.000,10441.000,20140809121703
1261.000,10485.000,20140809155417
2315.000,10485.000,20140809141250
1853.000,10485.000,20140809125100
67.000,10490.000,20140809115753
459.000,10490.000,20140816121236
31.000,10494.000,20140816160718
2220.000,10494.000,20140809161944
1383.000,10494.000,20140816170831
2220.000,10494.000,20140809182048
186.000,10495.000,20140816185535
1315.000,10495.000,20140816133318
1053.000,10495.000,20140809171202
1645.000,10495.000,20140816190437
186.000,10495.000,20140809192502
186.000,10495.000,20140816195805
1258.000,10501.000,20140816154640
811.000,10501.000,20140816115044
1363.000,10503.000,20140809125217
1266.000,10503.000,20140809172236
2700.000,10503.000,20140816194334
147.000,10503.000,20140809114750
1263.000,10503.000,20140809171753
2640.000,10503.000,20140809120013
1266.000,10503.000,20140816140349
1266.000,10503.000,20140809163422
2632.000,10508.000,20140816145934
357.000,10508.000,20140809175108
534.000,10508.000,20140809191338
534.000,10508.000,20140809184105
534.000,10508.000,20140809162738
534.000,10508.000,20140809154811
534.000,10508.000,20140809141613
